genres,app_name,release_date,tags,item_id,playtime_forever
['Adventure'],Oddworld: Abe's Exoddus®,1998,"['Adventure', 'Platformer', '2D', 'Puzzle', 'Classic', 'Singleplayer', 'Cult Classic', 'Comedy', 'Funny', 'Dark', 'Retro', 'Action', ""1990's"", 'Puzzle-Platformer', 'Stealth']",15710,356
['Adventure'],Oddworld: Abe's Oddysee®,1997,"['Platformer', 'Adventure', 'Classic', 'Puzzle', '2D', 'Singleplayer', 'Cult Classic', 'Dark', 'Funny', 'Comedy', 'Retro', 'Cinematic', 'Atmospheric', 'Difficult', 'Puzzle-Platformer', 'Action', 'Fantasy']",15700,303
['Racing'],GTR Evolution Expansion Pack for RACE 07,2008,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Singleplayer']",8660,57
['Strategy'],X-COM: Enforcer,2001,"['Strategy', 'Shooter', 'Action', 'Third-Person Shooter', 'Sci-fi', 'Aliens']",7770,20
['Strategy'],X-COM: Apocalypse,1997,"['Strategy', 'Sci-fi', 'Tactical', 'Turn-Based', 'Aliens', 'Real-Time with Pause', 'Classic', 'Turn-Based Strategy', 'Isometric', 'Singleplayer', 'Cyberpunk', 'Post-apocalyptic']",7660,62
['Strategy'],X-COM: UFO Defense,1993,"['Strategy', 'Classic', 'Turn-Based Strategy', 'Sci-fi', 'Turn-Based', 'Tactical', 'Aliens', 'Singleplayer', 'Difficult', 'Turn-Based Tactics', 'Isometric', 'Base Building', 'Simulation', 'Atmospheric', ""1990's"", 'Action', 'Retro', 'Adventure', 'Management', 'Space']",7760,194
"['Action', 'RPG']",S.T.A.L.K.E.R.: Clear Sky,2008,"['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",20510,242
['Action'],Crysis Warhead®,2008,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'Singleplayer', 'Aliens', 'Military', 'First-Person', 'Multiplayer', 'Benchmark', 'Stealth', 'Adventure', 'Open World', 'Futuristic']",17330,400
['Action'],Crysis,2007,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Stealth', 'Shooter', 'Aliens', 'Open World', 'First-Person', 'Benchmark', 'Multiplayer', 'Futuristic', 'Adventure', 'Atmospheric', 'Story Rich', 'Classic', 'Sandbox', 'Great Soundtrack', 'Destruction', 'Moddable']",17300,575
['Strategy'],X-COM: Interceptor,1998,"['Strategy', 'Sci-fi', 'Space', 'Flight', 'Space Sim', 'Singleplayer']",7730,46
"['Action', 'RPG']",The Witcher: Enhanced Edition Director's Cut,2008,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Third Person', 'Singleplayer', 'Choices Matter', 'Action', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Great Soundtrack', 'Open World', 'Multiple Endings', 'Medieval', 'Action RPG', 'Magic', 'Classic']",20900,1177
['Indie'],Multiwinia,2008,"['Indie', 'Strategy', 'RTS', 'Multiplayer', 'Singleplayer', 'Retro']",1530,135
['Racing'],STCC - The Game 1 - Expansion Pack for RACE 07,2008,"['Racing', 'Simulation']",8690,10
"['Strategy', 'Simulation']",Children of the Nile: Alexandria,2008,"['City Builder', 'Simulation', 'Management', 'Historical', 'Singleplayer', 'Sandbox', 'Strategy']",17120,75
['Strategy'],Sid Meier's Civilization IV: Colonization,2008,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', '4X', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable']",16810,273
['Action'],Tom Clancy's Rainbow Six® 3 Gold,2003,"['Tactical', 'Action', 'FPS', 'Simulation', 'Strategy', 'Realistic', 'First-Person', 'Co-op', 'Shooter', 'Classic', 'Singleplayer']",19830,459
"['Action', 'Adventure']",LEGO Batman,2008,"['LEGO', 'Action', 'Adventure', 'Batman', 'Local Co-Op', 'Superhero', 'Family Friendly', 'Co-op', 'Comedy', 'Singleplayer', 'Comic Book', 'Funny', 'Third Person', 'Controller', 'Local Multiplayer', 'Multiplayer']",21000,166
"['Simulation', 'Strategy']",City Life 2008,2008,"['Simulation', 'Strategy', 'City Builder']",4460,48
"['RPG', 'Strategy']",Hinterland,2008,"['RPG', 'Strategy', 'Fantasy', 'Action RPG', 'Action', 'Singleplayer', 'City Builder']",17140,1
['Action'],Brothers in Arms: Hell's Highway™,2008,"['Action', 'World War II', 'FPS', 'Tactical', 'Singleplayer', 'Military', 'Story Rich', 'Shooter', 'Gore', 'Atmospheric', 'Strategy', 'First-Person', 'War', 'Multiplayer', 'Historical']",15390,468
"['Indie', 'Casual']",Gravitron 2,2008,['Arcade'],21300,218
['Racing'],Xpand Rally Xtreme,2006,"['Racing', 'Offroad']",3050,56
['Strategy'],Heroes of Might & Magic V: Hammers of Fate,2006,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy']",15380,1380
['Action'],Brothers in Arms: Earned in Blood™,2005,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",19800,447
['Strategy'],Heroes of Might & Magic V: Tribes of the East,2007,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'RPG']",15370,309
['Strategy'],The Settlers®: Rise Of An Empire Gold Edition,2008,"['Strategy', 'City Builder', 'Medieval', 'RTS', 'Singleplayer', 'Multiplayer']",19930,389
['Casual'],Brain Spa,2007,['Casual'],15350,0
['Action'],The Sum of All Fears,2002,"['Action', 'Tactical']",19810,17
['Casual'],Peggle™ Nights,2008,"['Casual', 'Puzzle', 'Singleplayer', '2D']",3540,2370
['Indie'],World of Goo,2008,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']",22000,428
"['Action', 'Simulation', 'Strategy']",X3: Terran Conflict,2008,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']",2820,98
['Action'],Mare Nostrum,2008,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']",1230,285
"['Casual', 'Indie']",Spectraball,2008,"['Casual', 'Indie', 'Puzzle']",18300,204
"['Indie', 'Casual', 'Sports']",Galactic Bowling,2008,"['Indie', 'Casual', 'Sports', 'Bowling']",20200,137
"['Action', 'Adventure']",Bully: Scholarship Edition,2008,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",12200,347
['Action'],Far Cry® 2: Fortune's Edition,2008,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19900,848
"['Action', 'Indie', 'Strategy']",Space Trader: Merchant Marine,2008,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",11240,178
['Simulation'],PRR Wagon Pack 01,2009,['Simulation'],256522,0
['Simulation'],"Class 421 London South East ""Jaffa Cake""",2009,['Simulation'],275144,0
['Simulation'],ATSF Wagon Pack 01,2009,['Simulation'],256521,0
['Simulation'],GP20 Union Pacific Add-on Livery,2009,['Simulation'],222569,0
['Simulation'],UK Van Wagon Pack,2009,['Simulation'],256535,0
['Simulation'],CSX SD70MAC Add-on Livery,2009,['Simulation'],256611,0
['Simulation'],CSX ES44AC Add-on Livery,2009,['Simulation'],256576,0
['Action'],Saints Row 2,2009,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",9480,1457
['Action'],Dead Space,2008,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470,405
['RPG'],Rise of the Argonauts,2008,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",12770,30
"['Action', 'Adventure']",Mirror's Edge™,2009,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",17410,2155
"['Indie', 'Strategy']",Defense Grid: The Awakening,2008,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",18500,133
['Action'],F.E.A.R. 2: Project Origin,2009,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",16450,319
"['Strategy', 'Indie']",Harvest: Massive Encounter,2008,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",15400,98
"['Indie', 'Strategy']",Mayhem Intergalactic,2007,"['Indie', 'Strategy']",18600,135
"['Action', 'Indie']",Larva Mortus,2009,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",11340,633
['Strategy'],Knights of Honor,2005,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",25830,72
"['Action', 'Adventure', 'Strategy']",Ceville,2009,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",23460,25
['Strategy'],Empire: Total War™ - Special Forces Units & Bonus Content,2009,['Strategy'],10600,0
['Action'],Watchmen: The End is Nigh,2009,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",21010,3
"['Action', 'Adventure', 'Indie']",Penumbra Overture,2007,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",22180,47
['Action'],Unreal Tournament 3 Black,2007,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",13210,163
['RPG'],Drakensang,2009,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",12640,3
"['Casual', 'Strategy']",Age of Booty™,2009,"['Strategy', 'Casual', 'Pirates']",21600,6
"['Indie', 'Simulation']",The Graveyard,2008,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",27020,17
['Racing'],Burnout Paradise: The Ultimate Box,2009,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",24740,2188
['Action'],Zombie Master,2009,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']",90047,0
"['Action', 'Indie']",The Maw,2009,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",26000,156
"['Action', 'Indie']",The Maw: River Redirect,2009,"['Action', 'Indie']",26006,0
"['Action', 'Indie']",The Maw: Brute Force,2009,"['Action', 'Indie']",26005,0
"['Casual', 'Indie']",Obulis,2009,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",11330,3
['Indie'],Space Giraffe,2009,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",27800,46
"['Simulation', 'Strategy']",Codename: Panzers - Cold War,2009,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",9850,28
['Casual'],Escape Rosecliff Island,2009,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",3600,26
"['RPG', 'Massively Multiplayer']",Guild Wars Nightfall,2006,"['RPG', 'Massively Multiplayer']",29580,0
"['RPG', 'Massively Multiplayer']",Guild Wars,2005,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",29540,0
"['RPG', 'Massively Multiplayer']",Guild Wars Factions,2006,"['Massively Multiplayer', 'RPG']",29560,0
"['Massively Multiplayer', 'RPG']",Guild Wars Trilogy,2008,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",29570,0
['Casual'],Puzzle Kingdoms,2009,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",23700,164
['Casual'],Samantha Swift and the Golden Touch,2009,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",16060,27
['RPG'],Two Worlds Epic Edition,2009,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",1930,465
['Strategy'],Helldorado,2009,"['Strategy', 'Western']",18470,24
"['Action', 'Adventure', 'RPG']",X-Blades,2009,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",7510,264
"['Action', 'Indie']",Zeno Clash,2009,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",22200,235
['Indie'],The Maw: Speeder Lane,2009,['Indie'],26007,0
"['RPG', 'Strategy']",King's Bounty: The Legend,2008,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",25900,52
"['Casual', 'Simulation']",Virtual Families,2009,"['Simulation', 'Casual']",16200,1278
['Racing'],Death Track®: Resurrection,2009,"['Racing', 'Action']",7840,111
"['RPG', 'Strategy']",Freedom Force vs. the Third Reich,2005,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",8890,801
"['RPG', 'Strategy']",Freedom Force,2002,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",8880,933
"['Indie', 'Simulation', 'Strategy']",Light of Altair,2009,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",34500,135
"['Action', 'Simulation']",Darkest Hour: Europe '44-'45,2009,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",1280,2372
"['Action', 'Adventure']",Prototype™,2009,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",10150,1789
"['Adventure', 'Indie']",Blueberry Garden,0,"['Adventure', 'Indie', 'Short', 'Puzzle']",29160,13
['Strategy'],Port Royale 2,2004,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",12470,89
Sin dato,Call of Cthulhu®: Dark Corners of the Earth,2006,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']",22340,166
['RPG'],The Elder Scrolls IV: Oblivion® Game of the Year Edition,2007,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",22330,533
['RPG'],The Elder Scrolls III: Morrowind® Game of the Year Edition,2002,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",22320,926
Sin dato,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,2009,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",900883,0
['Adventure'],Ankh 2: Heart of Osiris,2007,"['Adventure', 'Point & Click', 'Comedy']",12440,18
['Simulation'],Armored Fist 3,1999,"['Simulation', 'Tanks']",32710,6
['Simulation'],MiG-29 Fulcrum,1998,"['Simulation', 'Flight']",32740,11
['Strategy'],BC Kings,2008,"['Strategy', 'RTS']",12460,48
['Action'],Call of Juarez®: Bound in Blood,2009,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",21980,146
['Adventure'],Nancy Drew®: Legend of the Crystal Skull,2007,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31860,33
['Adventure'],Nancy Drew®: The Creature of Kapu Cave,2006,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",31900,27
['Adventure'],Nancy Drew®: The Phantom of Venice,2008,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31920,90
['Adventure'],Nancy Drew®: The White Wolf of Icicle Creek,2007,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31930,693
"['Casual', 'Indie']",BRAINPIPE: A Plunge to Unhumanity,2008,"['Casual', 'Indie', 'Psychedelic']",35800,20
"['Simulation', 'Sports']",Hunting Unlimited 2010,2009,"['Simulation', 'Hunting', 'Sports', 'America']",12690,166
['Adventure'],Tales of Monkey Island Complete Pack,2009,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",31170,80
['Action'],Street Fighter® IV,2009,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",21660,306
"['Action', 'Adventure', 'Racing', 'Simulation', 'Strategy']",Thrillville®: Off the Rails™,2007,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",6080,610
['Adventure'],Indiana Jones® and the Fate of Atlantis™,1992,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",6010,60
['Action'],Armed and Dangerous®,2003,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",6090,41
['Action'],"Star Wars: Battlefront 2 (Classic, 2005)",2005,"['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",6060,1622
['Adventure'],Indiana Jones® and the Last Crusade™,1989,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",32310,412
"['Action', 'Adventure']",LEGO® Indiana Jones™: The Original Adventures,2008,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",32330,266
['Adventure'],The Secret of Monkey Island: Special Edition,2009,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",32360,419
['Strategy'],Warfare,2008,"['Strategy', 'RTS']",35300,8
"['Action', 'Racing']",Clutch,2009,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",35310,44
